Packages/dhcp-relay-4.4.2-19.b1.el9.x86_64.rpm	dhcp-relay-4.4.2-19.b1.el9.x86_64.rpm	415520	D:\BaseOS\Packages\dhcp-relay-4.4.2-19.b1.el9.x86_64.rpm
Packages/dhcp-server-4.4.2-19.b1.el9.x86_64.rpm	dhcp-server-4.4.2-19.b1.el9.x86_64.rpm	1282515	D:\BaseOS\Packages\dhcp-server-4.4.2-19.b1.el9.x86_64.rpm
Packages/diffutils-3.7-12.el9.x86_64.rpm	diffutils-3.7-12.el9.x86_64.rpm	411559	D:\BaseOS\Packages\diffutils-3.7-12.el9.x86_64.rpm
Packages/dmidecode-3.6-1.el9.x86_64.rpm	dmidecode-3.6-1.el9.x86_64.rpm	108516	D:\BaseOS\Packages\dmidecode-3.6-1.el9.x86_64.rpm
Packages/dnf-4.14.0-25.el9.noarch.rpm	dnf-4.14.0-25.el9.noarch.rpm	494210	D:\BaseOS\Packages\dnf-4.14.0-25.el9.noarch.rpm
Packages/dnf-automatic-4.14.0-25.el9.noarch.rpm	dnf-automatic-4.14.0-25.el9.noarch.rpm	37851	D:\BaseOS\Packages\dnf-automatic-4.14.0-25.el9.noarch.rpm
Packages/dnf-data-4.14.0-25.el9.noarch.rpm	dnf-data-4.14.0-25.el9.noarch.rpm	42867	D:\BaseOS\Packages\dnf-data-4.14.0-25.el9.noarch.rpm
Packages/dnf-plugins-core-4.3.0-20.el9.noarch.rpm	dnf-plugins-core-4.3.0-20.el9.noarch.rpm	42088	D:\BaseOS\Packages\dnf-plugins-core-4.3.0-20.el9.noarch.rpm
Packages/dos2unix-7.4.2-4.el9.x86_64.rpm	dos2unix-7.4.2-4.el9.x86_64.rpm	258937	D:\BaseOS\Packages\dos2unix-7.4.2-4.el9.x86_64.rpm
Packages/dosfstools-4.2-3.el9.x86_64.rpm	dosfstools-4.2-3.el9.x86_64.rpm	163749	D:\BaseOS\Packages\dosfstools-4.2-3.el9.x86_64.rpm
Packages/dracut-057-87.git20250311.el9_6.x86_64.rpm	dracut-057-87.git20250311.el9_6.x86_64.rpm	489904	D:\BaseOS\Packages\dracut-057-87.git20250311.el9_6.x86_64.rpm
